-2.896629	-1.663767	-1.661041	-1.653539	-1.648887	-1.633621	-1.618148	-1.612607	-1.632487	0.610552	0.610311	0.616192	0.634604	0.657666	0.680422	0.691054	-1.577343	0.715197	0.709460	0.709258	0.712042	0.731725	0.754120	0.768122	-1.550289	0.764123	0.755910	0.755377	0.750762	0.755069	0.770088	0.774373	-1.578210	0.710855	0.698089	0.693077	0.691218	0.707004	0.710673	0.692135	-1.659476	0.566800	0.560722	0.547685	0.544419	0.551213	0.551254	0.514379	-1.779852	0.341981	0.328916	0.327735	0.327736	0.327576	0.312316	0.278428	-1.957627	0.028389	0.026187	0.026185	0.028012	0.043894	0.043125	0.017086	
0.643264	1.006155	1.422896	1.759989	1.928538	1.758844	1.562220	1.394023	0.073042	0.260976	0.558763	1.004127	1.313840	1.461272	1.325324	1.210587	-0.895442	-0.972651	-0.727187	-0.430603	-0.144007	-0.096331	-0.138939	-0.323708	-0.242243	-0.199397	-0.046748	0.045267	0.087406	0.060729	-0.085867	-0.222096	0.570216	0.735322	0.980060	1.046922	0.862685	0.530168	0.165495	-0.075242	0.404336	0.494226	0.538233	0.386682	0.047557	-0.395185	-0.856910	-1.208992	-0.636430	-0.630025	-0.740679	-0.964571	-1.301086	-1.749814	-2.197147	-2.526296	-0.547580	-0.550842	-0.568188	-0.661602	-0.814911	-1.216616	-1.614202	-1.857315	
-0.575834	-0.794644	-1.006301	-1.241828	-1.524935	-1.855940	-2.171183	-2.401562	1.926835	1.570085	1.245843	0.911667	0.512752	0.019359	-0.465629	-0.819428	1.814035	1.524529	1.284697	1.014354	0.689553	0.265613	-0.122016	-0.412382	1.952620	1.711398	1.453725	1.131395	0.735751	0.264355	-0.171084	-0.461066	1.493926	1.290063	1.053547	0.753985	0.393106	0.013221	-0.311995	-0.528163	0.406373	0.270562	0.141162	0.028552	-0.060208	-0.118558	-0.148438	-0.162410	-0.534033	-0.665973	-0.729218	-0.699169	-0.582281	-0.384022	-0.192160	-0.050457	-0.707260	-0.886124	-1.011934	-1.042504	-0.978374	-0.827058	-0.669899	-0.558952	
-2.153874	-0.071643	-0.067572	-0.058449	-0.072969	-0.127172	-0.198058	-0.264625	-2.109775	0.016243	0.028961	0.041868	0.049152	-0.008454	-0.064119	-0.108651	-1.750429	0.666919	0.723050	0.788851	0.821024	0.810931	0.752539	0.679389	-1.565890	1.030248	1.151018	1.269406	1.344514	1.333110	1.276551	1.190179	-1.616641	0.943561	1.059052	1.142267	1.198192	1.196711	1.124029	0.984772	-1.830503	0.528054	0.570483	0.589927	0.595736	0.535882	0.447772	0.330122	-2.340091	-0.396045	-0.336003	-0.286531	-0.279665	-0.325611	-0.381068	-0.415661	-2.704745	-1.036597	-0.927871	-0.833522	-0.762081	-0.724140	-0.717595	-0.684525	
-0.158178	-0.114828	-0.013981	0.153022	0.294829	0.332571	0.301810	0.249484	0.654677	0.777512	0.913020	1.007415	1.028515	0.920552	0.757084	0.601843	1.417020	1.528741	1.591615	1.592535	1.502226	1.295200	1.082420	0.913917	1.437533	1.414087	1.338698	1.243293	1.118215	0.978121	0.837344	0.733406	0.359183	0.214612	0.058236	-0.071916	-0.182565	-0.298445	-0.399532	-0.458358	-0.860493	-0.905644	-0.936396	-0.996315	-1.097870	-1.237707	-1.368437	-1.453884	-1.138826	-1.003316	-0.895891	-0.922055	-1.029531	-1.159469	-1.275353	-1.345735	-1.113820	-1.013309	-0.966585	-1.052839	-1.185686	-1.279830	-1.342979	-1.368980	
-2.449939	-0.873914	-0.531219	-0.131907	0.217278	0.388551	0.336580	0.082135	-2.466850	-0.928708	-0.688848	-0.435661	-0.225454	-0.153604	-0.226077	-0.434665	-2.462389	-0.932006	-0.733755	-0.501825	-0.306675	-0.231481	-0.261688	-0.375291	-2.118603	-0.320336	-0.161789	0.074859	0.311632	0.482900	0.535745	0.443234	-1.499396	0.734670	0.788706	0.873631	1.003548	1.183632	1.279745	1.220276	-1.691821	0.425160	0.533293	0.764230	1.123532	1.590680	1.889079	1.901554	-1.659775	0.390600	0.299567	0.317712	0.519794	0.946369	1.271289	1.352537	-1.552933	0.508569	0.183987	-0.075573	-0.146715	0.103774	0.266295	0.233739	
-1.297432	-1.438020	-1.551638	-1.637103	-1.692581	-1.730430	-1.748323	-1.758355	-0.628614	-0.849031	-1.061040	-1.240662	-1.395886	-1.517530	-1.597786	-1.647349	0.009024	-0.174104	-0.381202	-0.588726	-0.785449	-0.963508	-1.100666	-1.178357	0.459124	0.368709	0.264205	0.128415	-0.022313	-0.167784	-0.279938	-0.353724	0.803156	0.776391	0.739280	0.686870	0.618170	0.533172	0.456957	0.408958	1.006210	0.997127	0.975722	0.955894	0.933493	0.894796	0.855021	0.827969	1.008818	0.987271	0.981749	0.973492	0.974664	0.971034	0.954573	0.953673	0.910853	0.898943	0.883799	0.887699	0.906916	0.922654	0.936102	0.936648	
-1.749414	1.016744	0.814882	0.628135	0.525342	0.559812	0.609670	0.618542	-1.641856	1.233000	1.100124	0.992161	0.930472	0.980540	0.996154	0.984464	-1.689058	1.195984	1.136502	1.084170	1.033826	1.041068	1.004678	0.903314	-2.247763	0.222682	0.269873	0.330019	0.389804	0.437726	0.416194	0.315306	-2.773144	-0.719890	-0.669819	-0.595178	-0.534673	-0.499454	-0.542378	-0.643570	-2.521218	-0.337273	-0.435336	-0.550695	-0.632424	-0.681827	-0.741888	-0.831741	-2.137106	0.333232	0.171548	0.027525	-0.062502	-0.044458	-0.009857	0.000354	-2.209835	0.252905	0.248491	0.288149	0.393272	0.535854	0.679390	0.800441	
-0.954566	-1.268663	-1.194708	-0.519885	0.331898	0.834496	1.071294	1.115220	-0.398189	-1.028122	-1.378095	-1.099054	-0.431351	0.273566	0.866538	1.250275	0.378165	-0.240681	-0.861068	-1.231506	-1.172214	-0.562034	0.225393	0.902368	1.011508	0.529996	-0.161481	-0.927095	-1.402516	-1.245463	-0.763181	-0.260118	1.337031	1.065264	0.536027	-0.238270	-0.972372	-1.355821	-1.477221	-1.443149	1.335831	1.270870	1.045303	0.557999	-0.086819	-0.800374	-1.448814	-1.895915	1.235098	1.302829	1.298905	1.123198	0.707542	0.019041	-0.699172	-1.249335	1.232243	1.302922	1.338825	1.239908	1.021080	0.670034	0.305143	0.031438	
-2.068268	-2.159641	-2.032020	-1.539324	-0.952590	-0.872290	-1.049737	-1.302269	0.332251	0.267045	0.503351	1.244818	2.092376	2.215454	1.979925	1.635497	0.241076	0.414558	0.671553	1.051363	1.387123	1.420442	1.330778	1.229845	0.133109	0.525863	0.809206	0.811216	0.648094	0.617859	0.686254	0.822654	-0.247763	0.239790	0.556060	0.421982	0.067481	0.072264	0.262794	0.525913	-0.887764	-0.463194	-0.119408	-0.148106	-0.364457	-0.228919	0.028836	0.270853	-1.360248	-1.121475	-0.844542	-0.705639	-0.619730	-0.356381	-0.102766	0.033414	-1.343989	-1.359520	-1.224805	-0.954647	-0.612107	-0.310777	-0.114773	-0.084016	
